sensor_id,timestamp,observed_value,power_matrix,spatial_displacement,row_hash
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:57:20,5.2,1.5,0.02,c5f3e59b33817e8e2489103d3e0569083a6b6ae3ed4a86f169655ff6fd8195e7
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:57:25,5.2,1.5,0.02,09959ef8fd11020e87af58d5478ec54cb4d8840b8c5e206d3137d8f70dbed29b
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:57:30,5.2,1.5,0.02,c7fdb01aecf8b2faa204e2b71a4e8b2b2b7c71f8741f192137f06af446f4f9b3
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:57:35,5.2,1.5,0.02,54cd3e894701d96f35049a648186ce867270e20bf7454bbeed5f52434667f972
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:57:40,5.2,1.5,0.02,5afac5312dd95ab0f068d4a854110a7ed99647784e5b90f61a5c72e051f0a817
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:57:45,5.2,1.5,0.02,524f20718eb967c17a3d6d57d4a783a5d7f13e44a6528ab34c02cd61be8c9057
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:57:50,5.2,1.5,0.02,450d882b1706750ae4d36f32211271b7b72741d0885f653b17f15e56521583f5
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:57:55,5.2,1.5,0.02,69230603235e8750ac9dd74de16c571b3290c6d36e29d1ecdb2ac575dfe20214
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:00,5.2,1.5,0.02,58524f0796c2888b05ddb58d9cef7681dd747e44b6714b038f34c27ef0ab9ae3
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:05,5.2,1.5,0.02,ac6bbaafb30e97bfe0d78961364166151b8761b5fcc526850d543931a02b0702
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:10,5.2,1.5,0.02,73e58962dd97eaf65c0663d8b941584b0d86076c62f68e6f56fd9a1e7f918baa
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:15,5.2,1.5,0.02,d896983953dcbf502e4aefc4641a84e73f5cda205aa27acad35aab6588047a08
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:20,5.2,1.5,0.02,fbc38085f10666428a1286de4001e5c57f02c48e8373e536ee61abdd1a006def
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:25,5.2,1.5,0.02,ff9022664b6a5c217eb8af0979ff401646718de8e7e0b78c290185b09debf33d
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:30,5.2,1.5,0.02,e2cfc6d9cbd4fb66626362b06fc72a952d25d8611ba88f35b11d066c71bf6978
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:35,5.2,1.5,0.02,b6567380a26c0c0fbd289da87e9acf479d45a45e64cbc37652498bd682484cf5
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:40,5.2,1.5,0.02,920d8cad06e50436f9dc555e802d52003e96f8fc65891601d89dc1a05891b966
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:45,5.2,1.5,0.02,5e6501f759f8ab978d768c5e2ebc7844fa4c7ec6d42204895b95877ace818138
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:50,5.2,1.5,0.02,44d6999fa204d426049aa1dcf30759cb5651f3e1d1f8fed3158011bb281fde8d
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:58:55,5.2,1.5,0.02,c39f2b4685b2e793975afa862a9ac1f7e194d5fab215ba15ff0efaa49aad64eb
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:00,5.2,1.5,0.02,5c07ec232cf417df14b65a85b59a456686e742ae30effb60a7d174eb19a2e72c
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:05,5.2,1.5,0.02,897302ae999054af5dca6ccebca85e88f356017171b129a7a246b21515e031dc
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:10,5.2,1.5,0.02,90bced25f1cc4e9086fc4e62937280f4b9ef3b427cb26c4c795635c398d0a942
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:15,5.2,1.5,0.02,d77e66f8a2d313bf422663f622673853b0d98deaba495d313ccdf74602c51bf6
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:20,5.2,1.5,0.02,06afde25d86e32e887d15b0d07a5a59da9e891734e85d81b2533e890d6fea6ce
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:25,5.2,1.5,0.02,287be913c8f64586f631c84c80f5503609b50125d3f7ed542c6c544e664a8536
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:30,5.2,1.5,0.02,c8c4516a38867bfa08202175ceb3799b56d976cdd134afeb493df2e8ba37e8b4
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:35,5.2,1.5,0.02,d3b6f5ce69d0ccf4be3726893f50dc4efbed95a70611889f32b676df64c7261f
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:40,5.2,1.5,0.02,af88b25c239a6feab615e270ef1ad173689f83940238acb50dff5019cf0148ff
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:45,5.2,1.5,0.02,a4ca95ed5c027d1aaed406b57b486385ff839e694ef82f8633494521782b7c69
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:50,5.2,1.5,0.02,ca6d663c282576c232fa6f3f745d290046c7b5b2de66d8442df4e025ccc68dd2
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 01:59:55,5.2,1.5,0.02,dabe0d383539b6d292770d37c98c52b96718344b70ddd055e61514fd5e3f1a21
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:00,5.2,1.5,0.02,9f6c9abe6fda5a68cf14d6ed44f75362b705bbb83a8456a8f5aa5c2501580425
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:05,5.2,1.5,0.02,ee52002c821800b9bc3edee2ce8916f6e8ce1b3e859a663af4f7124cf985c10e
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:10,5.2,1.5,0.02,33e435071a4fe860e49e9d42bd329434df32bb98458b0202ca29ea0ff4bd50d2
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:15,5.2,1.5,0.02,a7ccb4612d0cb7f0c2c324d565c1422d490a8a3a72d67df8045285f3aa38e6ce
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:20,5.2,1.5,0.02,fcd359b0da0c0f097cd51a644fed357f26ae37093452d8128edba118f087b0c0
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:25,5.2,1.5,0.02,e7998a3c7b7fc07283f6f1cf638baae7c912908b95c0a7624a1cc63bd6071322
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:30,5.2,1.5,0.02,38a2810046547bc40e1aab7792c8120779ac6ad11f3bc5cc5711c93ea812f6c4
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:35,5.2,1.5,0.02,68978366835746ebb8a0a441cbd998e02b4138a9a7a3858480f8d0f050062419
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:40,5.2,1.5,0.02,6d78317c134aac2007069b182f5aeee4f702ff54e059694792d8c8e3c5c35633
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:45,5.2,1.5,0.02,9f1108f04cadc145a5552fab0089f5df1d33bdd7f1f81795418dcccdfff217e8
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:50,5.2,1.5,0.02,bdefa4b5bf84bd76286d9ffd164d67e6bb3a7bdbe86494899b340ea173f0f43c
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:00:55,5.2,1.5,0.02,a2dbe3232f8cf027d7290035a9538b56ee6effc0941fc932dbcd3f5430f66113
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:00,5.2,1.5,0.02,13dcacb46f40cd07098d8e26d8197efdd0b9e8d1cd3e2a7ced0d6bf992892c46
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:05,5.2,1.5,0.02,a2043841471171869b3beffbeaa049f3a665ee7dd095eadc35047fb4fcf270dd
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:10,5.2,1.5,0.02,5b5b7fff16bff794ca1772359c22d078a52c6ca75e394ac96460101c7447e6b5
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:15,5.2,1.5,0.02,a3756b332a43a42bf57c9ee8582dda8969a338cea485b7e73377334f160ef3b4
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:20,5.2,1.5,0.02,86c8293a79c18b284522c77fe90fe56490a5cdc62344e30bdfe054f79319e78d
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:25,5.2,1.5,0.02,d70e5343f360419ff64f49dce84d005c0221aa35a8f907ca5843b82d3512607c
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:30,5.2,1.5,0.02,808438d193e591b997283e72826603c554158dd8d7433d958754463cc0aace58
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:35,5.2,1.5,0.02,9642d5adaf49abb942fdb3fff8e460d71dadd3d4e982bd299ce3bbc0e0fe19ad
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:40,5.2,1.5,0.02,6f40258068c3e8fd1bacede1c2d7f6c0ec70df47d908e37683e34095b7e781cb
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:45,5.2,1.5,0.02,cf869bb2089a1fbc4d67fdbddcfbd7aa671edd1f88dd87a5ab8ef72d6a193303
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:50,5.2,1.5,0.02,e618f556df92cf05d5de9748e58f1871b70627c7824b49eb1634411d7058fe3a
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:01:55,5.2,1.5,0.02,7be1bb37fb967024c25798f1adda66da6720c0eba2952334d7edc9f54d74e465
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:00,5.2,1.5,0.02,57780ab6b366055211c26b92758e51a5f023be04d8a4e76fb5d48f6d4ad88ad4
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:05,5.2,1.5,0.02,8cced829ecfeca8d5fe5424dc14fcd90e193f438a9a9aec7e9a5cd7201010198
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:10,5.2,1.5,0.02,fb3ceb88555306d776d49ed424f5444cbbf08f72e6c794da1ca56794f4ffd6df
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:15,5.2,1.5,0.02,16378e4b01ce802858be779499064324bb4bc7859ea37afefbe5556ef3686e8c
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:20,5.2,1.5,0.02,b1ccbf18fbb29b9ad5a167fba3dde64e25696521d9ef13e2954a4f38aa6c384d
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:25,5.2,1.5,0.02,c05400ce610a236fadc0f3139c572b99d6be2b63b2ec3b7a8af02dcd91c96ece
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:30,5.2,1.5,0.02,4c3672f03ba96a06d820e21d5d650d1c67c9f6ee0c98b5a57fcb32cab757afad
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:35,5.2,1.5,0.02,d61151af6996a4757ced9fc7b95c51ae475067aeb85bfeee1f5b78cb40ff8017
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:40,5.2,1.5,0.02,d1b78458fcb1a84d08599ba378f6877fd5ab969aadb5d8139573e11458e136ec
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:45,5.2,1.5,0.02,046e8e382572d82a94a97aeaefac708a01a5e185bd1b6bd82b5ac6d1d3f49399
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:50,5.2,1.5,0.02,98f305e6a80990d6b4ce1a5d4dbcadd5cc624b0772498ede0a7f2312579917e7
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:02:55,5.2,1.5,0.02,10a82cb3b401e88986158810ae251857237151a558536db5bcfe132a17ea7712
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:00,5.2,1.5,0.02,5c181f525e6d0d0a695cccb00ae297646a835d9e0f4f618e681569cb1872713e
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:05,5.2,1.5,0.02,d7e0e4bbc5db15329bbb51802306fdf9dfcf64bc5e99decaab843ec17f8717bf
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:10,5.2,1.5,0.02,3600954bdb357975220a7af2ae8b122cc3d41d9233f072afe4a176c237055ec9
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:15,5.2,1.5,0.02,6e27ba79cac82e1a443af6955a5bd989c0f988b4fa7483f67f90005c49557a82
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:20,5.2,1.5,0.02,9b227dd11191aeecb14f178d4f00d14b0e22815749451db932615a0dc2f0acae
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:25,5.2,1.5,0.02,36174480fa28ed3215ca139637757e8851cf655d7eca3cb7e606527c98aafadc
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:30,5.2,1.5,0.02,18e7d5140888fb7272ca58d559a17f60481aeded7874a3e814e24cca6a2299e2
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:35,5.2,1.5,0.02,31b737bcde9c9f0af2e171c92fedcde24d285c6e9832ee8d4f5173f160d80760
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:40,5.2,1.5,0.02,a7f6a5544e48dfbaf9a918fdc0415ac875fdc8680de4a744557a45eeee759aff
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:45,5.2,1.5,0.02,94023b214d51859b9a338f7c4131005c77eb7482e826cbe84e27b85687f16107
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:50,5.2,1.5,0.02,b98f66e4a4f7f7ae53cb70c8cae00eb5c2ba4cf227529df0463dc7cdc8bf191b
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:03:55,5.2,1.5,0.02,2ed11c583bd56d11b14e9e2d42c87e2277009326e9e25a337e9f09df57b9033d
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:00,5.2,1.5,0.02,66f44615f7a75ff15695ac14538473e35b5b87420e8cbf865671c17122743b37
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:05,5.2,1.5,0.02,e9aa519b1f08cb75746f359daf7c754b9f292f72ec0be5c48af0359a31e19004
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:10,5.2,1.5,0.02,3994d3a18b8cd00567efd443f6c9d55944882e2e0609b714201aee524ac527ce
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:15,5.2,1.5,0.02,a1c563e4b493fbcb2df3a74eec316b1c1026eb662452d56905c1c983b2a6b092
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:20,5.2,1.5,0.02,071a8332289b1c907c3501f3d9ba00126678194334b4259c2e84dea3380a256f
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:25,5.2,1.5,0.02,6c7a71239b1657e3b53d48668750ed3ce6eaba2e35ae6e9abcdc9b9001f08c53
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:30,5.2,1.5,0.02,b87640d5a09f013bea3a53e34f70ccbf0b6b8621d96d08e0f0fcc884f39c882f
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:35,5.2,1.5,0.02,e39594b881ac7d768a94c0fa730204d5c77fadac94b24b4c422fe85457e059fe
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:40,5.2,1.5,0.02,e5ecdf29936efed80b204e56d84899578c3adb4c9b1953d83e3b4b79ac8dfc35
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:45,5.2,1.5,0.02,877bc3f681bc039e849e2746a467b7f5accd41859fa94624c14a25d7ffc3bc09
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:50,5.2,1.5,0.02,0c4656310a1d68d99c4dc3c8f60dc1059367dd272abc34619f0b2664d9b48c3d
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:04:55,5.2,1.5,0.02,ca21c8486ec23b0af4b926af480aff0017508db6a3bd7f15e4cb77e657a72de6
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:00,5.2,1.5,0.02,16419b45f29767c4396101684057bec42054f95f6916fee9533b5e4d6b5a3994
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:05,5.2,1.5,0.02,d7c3b38c66f050b4e97018421c717367ee1267868f1e538c4dac4a9fbd7fb056
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:10,5.2,1.5,0.02,3a2791d2a3c39a99540b23a308708ba5baa25ccfe76a79c5cd486dac55177956
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:15,5.2,1.5,0.02,f85e02b3e879800f38c465af67b0630597b52c3ec071e285838f114582337e3a
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:20,5.2,1.5,0.02,d8155fb82b233d95e9e807057a8b074c79624ccfc74354a505f48ee6d6ebd86a
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:25,5.2,1.5,0.02,45648c9a62f257f0bb29f8029953d49106b056ca69a0df33ad49853412ff5fa2
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:30,5.2,1.5,0.02,b9c733175467237795d42cd50edff2e354ad1fd3a5dee31a39c47b10fcb90c12
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:35,5.2,1.5,0.02,ac90b0ea9eb57cf1bed64aa6eff443d9f9a17a43d98b9f1e814357ab63d14a45
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:40,5.2,1.5,0.02,420b455d8ab675dbf96b8a9e5082c665caecfb631c01f039949fc952f1592128
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:45,5.2,1.5,0.02,d398b42ebf3bc5c9fa0f93591dcefe6bebe4114ba5b7f3e06b154856aac998a3
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:50,5.2,1.5,0.02,0ab9920197387374ba4df1cd68fe9519242925bc58bdfc831f21e2d19339f8a1
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:05:55,5.2,1.5,0.02,1e6105f7700623d34a200dadbdfed5d4e53455f8e7e290669a79acf27384856c
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:00,5.2,1.5,0.02,b335b77e0d7e2d55c0b13fc9272d1ff722191a20942f41964307f48e571b4d3e
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:05,5.2,1.5,0.02,1dfc9f8c20366e39170f41b4b610e41b417b2719c0bcfbf296b6164844cf94c8
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:10,5.2,1.5,0.02,732e9def720772f153770ed0533d0279f5cd3139c9f93534c80ddb0d56e50025
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:15,5.2,1.5,0.02,fefec30014a7ca428d5e91b2512ccb58584bf4f817e4cb28591f9e7a196045c8
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:20,5.2,1.5,0.02,8fb59e5185c16263e6ba2f45bfde21b6f23734298c94dc13dd7e0f583c0b40ef
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:25,5.2,1.5,0.02,49daea7b8daee95d622590f2ee16bbb877f9d23832982a44c6c677b7a4a2f7c7
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:30,5.2,1.5,0.02,b7802e606104c6fb2356f2bcb3da3da2c08a7468fbc2aa1fba72614c1315e5f6
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:35,5.2,1.5,0.02,5b5bd3867acab6b1e62eb583f4f2ee1656388d3c41817a4355b3c05b8864cf57
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:40,5.2,1.5,0.02,6160ce9e1ad4ad173e9a94e72805707b172f46b5b74741d84c69360593fee846
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:45,5.2,1.5,0.02,c74a39ba47672b3bbb04a78123456ddf178cd3d019d2a77ff458c03d3012ace4
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:50,5.2,1.5,0.02,41b46388623ddff935fee5c6a74419dc6b094f6ca8f1080681b1f291f45aa000
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:06:55,5.2,1.5,0.02,5339227230c8ac3e8f59e87e5a56b89cb6d2785f3c565ab816f3e850ffd39302
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:00,5.2,1.5,0.02,1445807c62221170a42f911a3c8b1d01a891307ba3c9d800ddc4a61f7cb6bda2
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:05,5.2,1.5,0.02,afb7112420459dd65274d2365cf3c93f24c1622a4347c40d57bcd13d759934ab
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:10,5.2,1.5,0.02,46bed1db5b2695fbe30f75e29fb6e95f80aee7dbba94fd9149865475eaf8e7a6
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:15,5.2,1.5,0.02,47874e660f0b520d7d898696591866bc2c8b413bfdb4b631e01118056adc7b9b
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:20,5.2,1.5,0.02,9ba696e8e9feb0348901ebf0461cde5fb44ca5c604de4ca05495580b5d915454
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:25,5.2,1.5,0.02,13f58bd2f264e38b68b408be6ab901efcc8f2859237a99143bd11aa9e46707c4
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:30,5.2,1.5,0.02,1b7f48ba4cf86d839f611327f290bdb4c906efcf611b4ac51005513c6dde783b
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:35,5.2,1.5,0.02,a15d847833c04e22641cfd99010b6a20fb07579a887cffdbcbe72815cb825111
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:40,5.2,1.5,0.02,01ee13ba62139ee81a53bfc0c32c855a895f70563b5648b8419e394eed1d43a4
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:45,5.2,1.5,0.02,aa1c8bda93ecd8f45f7186a51fda8dbd1de72307a21011af952d9868f71d3134
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:50,5.2,1.5,0.02,62d11e8456cc8144b83f95a608450fdb1aedcf7948ac341d579ef724b4129e93
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:07:55,5.2,1.5,0.02,83f8deb4f3a98b244be0f416c54711cc72192cf7a4e31e06f581501e51646e4c
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:00,5.2,1.5,0.02,b058e43919e9e3f82786b963f1671331fff5313a52e5d3be220afc0929d7e5f9
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:05,5.2,1.5,0.02,fdb1b2f79c841c85cd3c05092c4dac9273cd5c5ecca6f7fb6f274a178a945166
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:10,5.2,1.5,0.02,dce658c0218bcc3c5da90a65394cbbe3b23468326bbc3cbe74c1c5718d3adeb4
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:15,5.2,1.5,0.02,80c9e1a7176c97d43f8c5c4027e8d243fe409342ce619afb3d3fa74fedf46efb
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:20,5.2,1.5,0.02,8afb45dfe9dfdde92edb038dad8e1909300cc896a827bd5aec172e545d7793f8
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:25,5.2,1.5,0.02,e59e6e35cbc2b6bbcdee5b7c6649186290be287ce8e002358ed047eff8bb6f32
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:30,5.2,1.5,0.02,72693ed79496ec3281e4282f5c6a01485b8eb93fe39d144ffe74525824fcefa4
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:35,5.2,1.5,0.02,d19066d0c538b86121537edb1cf86f144eb16022673f56bec5c19c193f4892a2
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:40,5.2,1.5,0.02,4eac5868027a2c40b20d1855b3491c8f91511325de6f17f1a0842d2f7336200b
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:45,5.2,1.5,0.02,c41b5b0458d8f39a81ab7ff4463bde48cbe04e7998acf0a148ed409216f4afcf
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:50,5.2,1.5,0.02,0518aa422ba36da6544f869391c398784b978a94fbc74911d151975a05748198
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:08:55,5.2,1.5,0.02,69f58368cbafd3d2a908f1be41fc4336d8d0e6efcff1890259987fc7393df39c
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:00,5.2,1.5,0.02,6732a5c529c25ba08037a7362f66a3afe12f93af8bf77e3dcb5e715cdc508a6e
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:05,5.2,1.5,0.02,1e21adb6489019d4f4ef39fa573e66e1aac8895283613d93a72df0bdeae6b1eb
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:10,5.2,1.5,0.02,ee1dff6d0f54314bbff3a666913e73e0bc16fe531a2fca0d8bac0e72d68cd462
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:15,5.2,1.5,0.02,6cd5596d50a8a3a4cd91df930f7aac3c2466b5fa5cd6c0f39a1265e82838c1e0
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:20,5.2,1.5,0.02,4ac726b3462e6cfe15f5206613245318a30e7eabe72ce77dfd00d31d3943d750
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:25,5.2,1.5,0.02,84624dcf21abd415c765d29e53aa21d16177f18ad7da199faac7c810b50d1571
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:30,5.2,1.5,0.02,9e06ff1a796a81ac77101640387d6132776f18b95193dee6f7c925b1aade9e12
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:35,5.2,1.5,0.02,5fb91494baba5b897086da1e989cb9e1dd49af3f26aad519a844a051d2ba0b5e
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:40,5.2,1.5,0.02,beb6d976fa2c8328d86ce1938521a3bbf89fa201dff2ef047673073ec9f4c392
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:45,5.2,1.5,0.02,39816c87391a8fae0d88cb9dc502c515c6548bb7ea91ee08eef90521f6a0ccb1
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:50,5.2,1.5,0.02,de70d05aaca88a0b6931d44fc39b81e386b775f0741a7d682faeb714e6cf6028
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:09:55,5.2,1.5,0.02,ade1e557b3bff83c5644526a2bad4b219f99ca635649f00f9dcd6d90bca61617
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:10:00,5.2,1.5,0.02,640c2f69c46879490d41838e978b63d0c6631cd534621325b4c8e56ca3ed43b6
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:10:05,5.2,1.5,0.02,d56b56d54aefc4adc0ce64285129a385dbc37db7999fe2f16125ce66c5f8f157
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:10:10,5.2,1.5,0.02,46d0ea1135224871e66e046f9c024bbeed8249e3cf6397f881e39b2efe702cc6
ZONE-02-METABOLIC-CONTINUUM,2026-06-01 02:10:15,5.2,1.5,0.02,58182cd3839612fb85e21d3cd197e3a61e159716169779fcd528fdea41ee2092
